id;institution_id;campus_name;region_id;level_id;address;major_id;name;accredited;accredited_years;area_id;duration;duration_type;tuition;application_type;shift;entry_req;benefits;vacancies;repostulacion
I34S1C41J1V1;34;SANTIAGO;13;3;NA;153;MEDICINA;1;5;9;14;SEMESTRES;285;NA;1;NA;0;60;0
I34S1C146J1V1;34;SANTIAGO;13;3;NA;149;KINESIOLOGIA;1;5;9;10;SEMESTRES;173;NA;1;NA;0;46;0
I34S1C185J1V1;34;SANTIAGO;13;3;NA;387;TERAPIA OCUPACIONAL;1;5;9;10;SEMESTRES;167;NA;1;NA;0;34;1
I34S1C226J1V1;34;SANTIAGO;13;3;NA;157;NUTRICION Y DIETETICA;1;5;9;10;SEMESTRES;168;NA;1;NA;0;37;0
I34S1C12J1V1;34;SANTIAGO;13;3;NA;159;ODONTOLOGIA;1;5;9;12;SEMESTRES;287;NA;1;NA;0;42;0
I34S1C7J1V3;34;SANTIAGO;13;3;NA;4;ADMINISTRACION DE SERVICIOS;1;5;1;9;SEMESTRES;190;NA;1;NA;0;36;1
I34S1C5J1V2;34;SANTIAGO;13;3;NA;188;PEDAGOGIA BASICA CON MENCIONES;1;5;7;10;SEMESTRES;150;NA;1;NA;0;30;1
I34S1C35J1V2;34;SANTIAGO;13;3;NA;189;EDUCACION DE PARVULOS CON MENCIONES;1;5;7;10;SEMESTRES;150;NA;1;NA;0;34;1
I34S1C6J1V1;34;SANTIAGO;13;3;NA;49;ENFERMERIA;1;5;9;10;SEMESTRES;163;NA;1;NA;0;64;0
I34S1C10J1V2;34;SANTIAGO;13;3;NA;201;PSICOLOGIA;1;5;5;10;SEMESTRES;195;NA;1;NA;0;63;0
I34S1C4J1V2;34;SANTIAGO;13;3;NA;50;FILOSOFIA;1;5;8;8;SEMESTRES;135;NA;1;NA;0;10;1
I34S1C36J1V1;34;SANTIAGO;13;3;NA;57;HISTORIA;1;5;5;8;SEMESTRES;135;NA;1;NA;0;12;0
I34S1C201J1V1;34;SANTIAGO;13;3;NA;150;LICENCIATURA EN LITERATURA;1;5;8;8;SEMESTRES;135;NA;1;NA;0;10;0
I34S1C277J1V2;34;SANTIAGO;13;3;NA;49;BACHILLERATO EN ENFERMERIA;1;5;9;2;SEMESTRES;150;NA;1;NA;0;36;0
I34S1C276J1V2;34;SANTIAGO;13;3;NA;19;BACHILLERATO EN ADMINISTRACION DE SERVICIOS;1;5;1;2;SEMESTRES;175;NA;1;NA;0;10;0
I34S1C332J1V1;34;SANTIAGO;13;3;NA;158;OBSTETRICIA Y PUERICULTURA;1;5;9;10;SEMESTRES;163;NA;1;NA;0;22;0
I34S1C329J1V1;34;SANTIAGO;13;3;NA;53;FONOAUDIOLOGIA;1;5;9;10;SEMESTRES;174;NA;1;NA;0;10;1
I34S1C246J1V2;34;SANTIAGO;13;3;NA;201;BACHILLERATO EN PSICOLOGIA;1;5;5;2;SEMESTRES;170;NA;1;NA;0;29;0
I34S1C347J1V2;34;SANTIAGO;13;3;NA;158;BACHILLERATO DE OBSTETRICIA Y PUERICULTURA;1;5;9;2;SEMESTRES;150;NA;1;NA;0;15;0
I34S1C8J1V2;34;SANTIAGO;13;3;NA;199;PERIODISMO;1;5;5;8;SEMESTRES;178;NA;1;NA;0;47;0
I34S1C265J1V1;34;SANTIAGO;13;3;NA;205;PUBLICIDAD;1;5;5;8;SEMESTRES;175;NA;1;NA;0;19;0
I34S1C247J1V1;34;SANTIAGO;13;3;NA;34;COMUNICACION AUDIOVISUAL;1;5;3;8;SEMESTRES;175;NA;1;NA;0;11;0
I34S1C398J1V1;34;SANTIAGO;13;3;NA;188;PEDAGOGIA BASICA BILINGÜE INGLES/ESPAÑOL;1;5;7;10;SEMESTRES;160;NA;1;NA;0;20;0
I34S1C519J1V1;34;SANTIAGO;13;3;NA;19;INTERNATIONAL BUSINESS;1;5;1;8;SEMESTRES;218;NA;1;NA;0;12;0
I45S4C1J1V2;45;SANTIAGO;13;3;NA;17;ARQUITECTURA;1;6;3;11;SEMESTRES;244;NA;1;NA;0;155;1
I45S2C97J1V1;45;SANTIAGO;13;3;NA;211;CINE;1;6;3;9;SEMESTRES;245;NA;1;NA;0;60;1
I45S4C5J1V1;45;SANTIAGO;13;3;NA;199;PERIODISMO;1;6;5;8;SEMESTRES;221;NA;1;NA;0;55;1
I45S2C24J1V1;45;SANTIAGO;13;3;NA;205;PUBLICIDAD;1;6;5;8;SEMESTRES;235;NA;1;NA;0;75;1
I45S2C4J1V1;45;SANTIAGO;13;3;NA;39;DERECHO;1;6;6;12;SEMESTRES;232;NA;1;NA;0;95;1
I45S2C15J1V1;45;SANTIAGO;13;3;NA;48;DISEÑO;1;6;3;10;SEMESTRES;240;NA;1;NA;0;185;1
I45S2C2J1V1;45;SANTIAGO;13;3;NA;83;INGENIERIA COMERCIAL;1;6;1;10;SEMESTRES;245;NA;1;NA;0;120;1
I45S4C756J1V1;45;SANTIAGO;13;3;NA;83;BACHILLERATO EN INGENIERIA COMERCIAL;1;6;1;2;SEMESTRES;240;NA;1;NA;0;190;1
I45S4C757J1V1;45;SANTIAGO;13;3;NA;201;BACHILLERATO EN PSICOLOGIA;1;6;5;2;SEMESTRES;235;NA;1;NA;0;110;1
I45S4C99J1V1;45;SANTIAGO;13;3;NA;188;PEDAGOGIA BASICA MENCION EN INGLES;1;6;7;10;SEMESTRES;160;NA;1;NA;0;25;1
I45S4C415J1V2;45;SANTIAGO;13;3;NA;189;PEDAGOGIA EN EDUCACION DE PARVULOS;1;6;7;10;SEMESTRES;160;NA;1;NA;0;30;1
I45S2C30J1V1;45;SANTIAGO;13;3;NA;32;CIENCIA POLITICA Y POLITICAS PUBLICAS;1;6;5;8;SEMESTRES;232;NA;1;NA;0;50;1
I45S4C416J1V1;45;SANTIAGO;13;3;NA;74;INGENIERIA CIVIL EN OBRAS CIVILES;1;6;10;10;SEMESTRES;235;NA;1;NA;0;40;1
I45S4C7J1V2;45;SANTIAGO;13;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;6;10;10;SEMESTRES;235;NA;1;NA;0;75;1
I45S2C33J1V1;45;SANTIAGO;13;3;NA;49;ENFERMERIA;1;6;9;10;SEMESTRES;210;NA;1;NA;0;145;1
I45S2C54J1V1;45;SANTIAGO;13;3;NA;53;FONOAUDIOLOGIA;1;6;9;10;SEMESTRES;197;NA;1;NA;0;35;1
I45S2C53J1V1;45;SANTIAGO;13;3;NA;149;KINESIOLOGIA;1;6;9;10;SEMESTRES;210;NA;1;NA;0;80;1
I45S2C32J1V1;45;SANTIAGO;13;3;NA;153;MEDICINA;1;6;9;14;SEMESTRES;314;NA;1;NA;0;65;0
I45S2C98J1V1;45;SANTIAGO;13;3;NA;157;NUTRICION Y DIETETICA;1;6;9;10;SEMESTRES;210;NA;1;NA;0;65;1
I45S2C38J1V1;45;SANTIAGO;13;3;NA;159;ODONTOLOGIA;1;6;9;12;SEMESTRES;305;NA;1;NA;0;100;1
I45S2C101J1V1;45;SANTIAGO;13;3;NA;385;TECNOLOGIA MEDICA;1;6;9;10;SEMESTRES;210;NA;1;NA;0;125;1
I45S4C17J1V2;45;SANTIAGO;13;3;NA;201;PSICOLOGIA;1;6;5;10;SEMESTRES;240;NA;1;NA;0;65;1
I45S1C1J1V2;45;CONCEPCION;8;3;NA;17;ARQUITECTURA;1;6;3;11;SEMESTRES;199;NA;1;NA;0;65;1
I45S1C5J1V2;45;CONCEPCION;8;3;NA;199;PERIODISMO;1;6;5;8;SEMESTRES;150;NA;1;NA;0;40;1
I45S1C4J1V1;45;CONCEPCION;8;3;NA;39;DERECHO;1;6;6;12;SEMESTRES;184;NA;1;NA;0;110;1
I45S1C15J1V1;45;CONCEPCION;8;3;NA;48;DISEÑO;1;6;3;10;SEMESTRES;149;NA;1;NA;0;45;1
I45S1C2J1V1;45;CONCEPCION;8;3;NA;83;INGENIERIA COMERCIAL;1;6;1;10;SEMESTRES;203;NA;1;NA;0;115;1
I45S1C7J1V2;45;CONCEPCION;8;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;6;10;10;SEMESTRES;203;NA;1;NA;0;105;1
I45S1C33J1V1;45;CONCEPCION;8;3;NA;49;ENFERMERIA;1;6;9;10;SEMESTRES;186;NA;1;NA;0;115;1
I45S1C53J1V1;45;CONCEPCION;8;3;NA;149;KINESIOLOGIA;1;6;9;10;SEMESTRES;204;NA;1;NA;0;40;1
I45S1C98J1V2;45;CONCEPCION;8;3;NA;157;NUTRICION Y DIETETICA;1;6;9;10;SEMESTRES;144;NA;1;NA;0;35;1
I45S1C38J1V1;45;CONCEPCION;8;3;NA;159;ODONTOLOGIA;1;6;9;12;SEMESTRES;302;NA;1;NA;0;130;1
I45S1C17J1V2;45;CONCEPCION;8;3;NA;201;PSICOLOGIA;1;6;5;10;SEMESTRES;202;NA;1;NA;0;125;1
I45S4C511J1V1;45;SANTIAGO;13;3;NA;73;INGENIERIA CIVIL EN MINERIA;1;6;10;10;SEMESTRES;235;NA;1;NA;0;30;1
I45S4C592J1V1;45;SANTIAGO;13;3;NA;56;GEOLOGIA;1;6;4;10;SEMESTRES;210;NA;1;NA;0;70;1
I45S4C685J1V1;45;SANTIAGO;13;3;NA;23;BACHILLERATO EN CIENCIAS JURIDICAS Y HUMANIDADES;1;6;6;2;SEMESTRES;235;NA;1;NA;0;70;1
I45S4C773J1V1;45;SANTIAGO;13;3;NA;82;INGENIERIA CIVIL PLAN COMUN;1;6;10;4;SEMESTRES;235;NA;1;NA;0;135;1
I45S4C847J1V1;45;SANTIAGO;13;3;NA;158;OBSTETRICIA;1;6;9;10;SEMESTRES;210;NA;1;NA;0;80;1
I45S4C965J1V1;45;SANTIAGO;13;3;NA;387;TERAPIA OCUPACIONAL;1;6;9;10;SEMESTRES;210;NA;1;NA;0;60;1
I69S1C1J1V1;69;SANTIAGO;13;3;NA;83;INGENIERIA COMERCIAL;1;4;1;10;SEMESTRES;5556000;NA;1;NA;1;150;1
I69S1C2J1V1;69;SANTIAGO;13;3;NA;216;SOCIOLOGIA;1;4;5;10;SEMESTRES;4822000;NA;1;NA;1;56;1
I69S1C30J1V1;69;SANTIAGO;13;3;NA;389;TRABAJO SOCIAL;1;4;5;10;SEMESTRES;3959000;NA;1;NA;1;72;0
I69S1C12J1V1;69;SANTIAGO;13;3;NA;201;PSICOLOGIA;1;4;5;10;SEMESTRES;5556000;NA;1;NA;1;145;0
I69S1C5J1V2;69;SANTIAGO;13;3;NA;199;PERIODISMO;1;4;5;9;SEMESTRES;5027000;NA;1;NA;1;70;1
I69S1C27J1V1;69;SANTIAGO;13;3;NA;188;EDUCACION BASICA;1;4;7;10;SEMESTRES;3593000;NA;1;NA;1;45;1
I69S1C4J1V2;69;SANTIAGO;13;3;NA;39;DERECHO;1;4;6;10;SEMESTRES;5539000;NA;1;NA;1;145;0
I69S1C25J1V1;69;SANTIAGO;13;3;NA;50;LICENCIATURA EN FILOSOFIA;1;4;8;8;SEMESTRES;4264000;NA;1;NA;1;25;1
I69S1C31J1V1;69;SANTIAGO;13;3;NA;150;LICENCIATURA EN LENGUA Y LITERATURA;1;4;8;8;SEMESTRES;4441000;NA;1;NA;1;38;1
I69S1C76J1V1;69;SANTIAGO;13;3;NA;25;BACHILLERATO EN HUMANIDADES;1;4;8;4;SEMESTRES;4406000;NA;1;NA;1;120;1
I69S1C55J1V2;69;SANTIAGO;13;3;NA;189;EDUCACION PARVULARIA;1;4;7;10;SEMESTRES;3527000;NA;1;NA;1;35;1
I69S1C56J1V1;69;SANTIAGO;13;3;NA;57;LICENCIATURA EN HISTORIA;1;4;5;8;SEMESTRES;4441000;NA;1;NA;1;40;1
I69S1C58J1V1;69;SANTIAGO;13;3;NA;194;PEDAGOGIA EN FILOSOFIA;1;4;7;10;SEMESTRES;3971000;NA;1;NA;1;15;1
I69S1C59J1V1;69;SANTIAGO;13;3;NA;197;PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION;1;4;7;10;SEMESTRES;3971000;NA;1;NA;1;60;1
I69S1C57J1V1;69;SANTIAGO;13;3;NA;195;PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES;1;4;7;10;SEMESTRES;3971000;NA;1;NA;1;60;1
I69S1C60J1V1;69;SANTIAGO;13;3;NA;196;PEDAGOGIA EN INGLES;1;4;7;10;SEMESTRES;3627000;NA;1;NA;1;87;1
I69S1C80J1V1;69;SANTIAGO;13;3;NA;32;CIENCIA POLITICA Y RELACIONES INTERNACIONALES;1;4;5;10;SEMESTRES;4799000;NA;1;NA;1;50;0
I69S1C77J1V1;69;SANTIAGO;13;3;NA;186;PEDAGOGIA EN MUSICA;1;4;7;10;SEMESTRES;4244000;NA;1;NA;1;75;1
I69S1C236J1V1;69;SANTIAGO;13;3;NA;28;GESTION DE INFORMACION, BIBLIOTECOLOGIA Y ARCHIVISTICA;1;4;8;10;SEMESTRES;3243000;NA;1;NA;1;21;1
I69S1C261J1V1;69;SANTIAGO;13;3;NA;198;PEDAGOGIA EN MATEMATICA;1;4;7;10;SEMESTRES;3682000;NA;1;NA;1;52;1
I69S1C260J1V1;69;SANTIAGO;13;3;NA;15;ANTROPOLOGIA;1;4;5;10;SEMESTRES;4148000;NA;1;NA;1;42;0
I69S1C298J1V1;69;SANTIAGO;13;3;NA;55;GEOGRAFIA;1;4;5;10;SEMESTRES;3967000;NA;1;NA;1;35;1
I69S1C299J1V1;69;SANTIAGO;13;3;NA;18;LICENCIATURA EN TEORIA E HISTORIA DEL ARTE;1;4;3;8;SEMESTRES;3997000;NA;1;NA;1;15;0
I69S1C301J1V1;69;SANTIAGO;13;3;NA;186;PEDAGOGIA EN ARTES VISUALES;1;4;7;10;SEMESTRES;3971000;NA;1;NA;1;35;1
I69S1C314J1V1;69;SANTIAGO;13;3;NA;16;ARQUEOLOGIA;1;4;5;10;SEMESTRES;4820000;NA;1;NA;1;30;0
I69S1C353J1V1;69;SANTIAGO;13;3;NA;8;ADMINISTRACION PUBLICA;1;4;5;10;SEMESTRES;3812000;NA;1;NA;1;65;1
I69S1C371J1V1;69;SANTIAGO;13;3;NA;190;PEDAGOGIA EN EDUCACION DIFERENCIAL;1;4;7;10;SEMESTRES;3527000;NA;1;NA;1;35;1
I69S1C370J1V2;69;SANTIAGO;13;3;NA;187;PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES EN EDUCACION MEDIA;1;4;7;10;SEMESTRES;3593000;NA;1;NA;1;25;1
I69S1C311J1V2;69;SANTIAGO;13;3;NA;38;CONTADOR PUBLICO AUDITOR;1;4;1;8;SEMESTRES;3437000;NA;1;NA;1;50;1
I69S1C495J1V1;69;SANTIAGO;13;3;NA;19;BACHILLERATO EN ADMINISTRACION;1;4;1;2;SEMESTRES;3664000;NA;1;NA;1;50;0
I42S1C2J1V2;42;CASA CENTRAL;13;3;NA;188;PEDAGOGIA EN EDUCACION BASICA;1;4;7;10;SEMESTRES;3158000;NA;1;NA;1;45;1
I42S1C3J1V2;42;CASA CENTRAL;13;3;NA;189;EDUCACION PARVULARIA;1;4;7;10;SEMESTRES;3036000;NA;1;NA;1;70;1
I42S1C4J1V2;42;CASA CENTRAL;13;3;NA;190;PEDAGOGIA EN EDUCACION DIFERENCIAL;1;4;7;10;SEMESTRES;3158000;NA;1;NA;1;100;1
I42S1C5J1V1;42;CASA CENTRAL;13;3;NA;197;PEDAGOGIA EN CASTELLANO;1;4;7;10;SEMESTRES;3158000;NA;1;NA;1;45;1
I42S1C6J1V1;42;CASA CENTRAL;13;3;NA;195;PEDAGOGIA EN HISTORIA Y GEOGRAFIA;1;4;7;10;SEMESTRES;3158000;NA;1;NA;1;40;1
I42S1C7J1V1;42;CAMPUS LO CAÑAS;13;3;NA;191;PEDAGOGIA EN EDUCACION FISICA;1;4;7;10;SEMESTRES;3381000;NA;1;NA;1;80;1
I42S1C8J1V3;42;CASA CENTRAL;13;3;NA;196;PEDAGOGIA EN INGLES;1;4;7;10;SEMESTRES;3334000;NA;1;NA;1;60;1
I42S1C13J1V1;42;CASA CENTRAL;13;3;NA;198;PEDAGOGIA EN MATEMATICAS E INFORMATICA EDUCATIVA;1;4;7;10;SEMESTRES;3158000;NA;1;NA;1;40;1
I42S1C21J1V1;42;CASONA SAN ISIDRO;13;3;NA;186;PEDAGOGIA EN EDUCACION ARTISTICA;1;4;7;10;SEMESTRES;3158000;NA;1;NA;1;40;1
I42S1C14J1V1;42;CASA CENTRAL;13;3;NA;194;PEDAGOGIA EN FILOSOFIA;1;4;7;10;SEMESTRES;2911000;NA;1;NA;1;10;1
I42S1C12J1V2;42;CASA CENTRAL;13;3;NA;389;TRABAJO SOCIAL;1;4;5;10;SEMESTRES;3112000;NA;1;NA;1;75;0
I42S1C15J1V1;42;CASA CENTRAL;13;3;NA;216;SOCIOLOGIA;1;4;5;10;SEMESTRES;3158000;NA;1;NA;1;35;1
I42S1C11J1V1;42;CASA CENTRAL;13;3;NA;83;INGENIERIA COMERCIAL;1;4;1;10;SEMESTRES;3334000;NA;1;NA;1;60;1
I42S1C221J1V2;42;CASA CENTRAL;13;3;NA;38;CONTADOR PUBLICO Y AUDITOR;1;4;1;10;SEMESTRES;2845000;NA;1;NA;1;45;1
I42S1C20J1V1;42;CASA CENTRAL;13;3;NA;201;PSICOLOGIA;1;4;5;10;SEMESTRES;3334000;NA;1;NA;1;135;0
I42S1C35J1V1;42;CASA CENTRAL;13;3;NA;39;DERECHO;1;4;6;10;SEMESTRES;3480000;NA;1;NA;1;95;0
I42S1C220J1V1;42;CAMPUS LO CAÑAS;13;3;NA;149;KINESIOLOGIA;1;4;9;10;SEMESTRES;3632000;NA;1;NA;1;100;0
I42S1C264J1V1;42;CAMPUS LO CAÑAS;13;3;NA;53;FONOAUDIOLOGIA;1;4;9;10;SEMESTRES;3480000;NA;1;NA;1;75;1
I42S1C276J1V1;42;CAMPUS LO CAÑAS;13;3;NA;49;ENFERMERIA;1;4;9;10;SEMESTRES;4003000;NA;1;NA;1;90;0
I42S1C277J1V2;42;CASA CENTRAL;13;3;NA;127;INGENIERIA EN PREVENCION DE RIESGOS Y MEDIO AMBIENTE;1;4;10;10;SEMESTRES;2534000;NA;1;NA;1;15;1
I42S1C225J1V2;42;CASONA SAN ISIDRO;13;3;NA;22;BACHILLERATO EN CIENCIAS Y HUMANIDADES;1;4;4;4;SEMESTRES;1333000;NA;1;NA;1;30;1
I895S1C5J1V1;895;CAMPUS RANCAGUA;6;3;NA;189;PEDAGOGIA EN EDUCACION PARVULARIA;0;0;7;10;SEMESTRES;3008000;NA;1;NA;1;65;1
I895S1C6J1V1;895;CAMPUS RANCAGUA;6;3;NA;188;PEDAGOGIA EN EDUCACION BASICA;0;0;7;10;SEMESTRES;3008000;NA;1;NA;1;65;1
I895S1C7J1V1;895;CAMPUS RANCAGUA;6;3;NA;196;PEDAGOGIA EN INGLES PARA ENSEÑANZA BASICA Y MEDIA;0;0;7;10;SEMESTRES;3008000;NA;1;NA;1;80;0
I895S1C8J1V1;895;CAMPUS RANCAGUA;6;3;NA;197;PEDAGOGIA EN LENGUAJE Y COMUNICACION;0;0;7;10;SEMESTRES;3008000;NA;1;NA;1;65;0
I895S1C9J1V1;895;CAMPUS RANCAGUA;6;3;NA;198;PEDAGOGIA EN MATEMATICA;0;0;7;10;SEMESTRES;3008000;NA;1;NA;1;60;1
I895S1C16J1V1;895;CAMPUS RANCAGUA;6;3;NA;190;PEDAGOGIA EN EDUCACION ESPECIAL CON MENCIONES;0;0;7;10;SEMESTRES;3008000;NA;1;NA;1;65;1
I895S1C30J1V1;895;CAMPUS RANCAGUA;6;3;NA;187;PEDAGOGIA EN CIENCIAS NATURALES CON MENCIONES;0;0;7;10;SEMESTRES;3008000;NA;1;NA;1;35;1
I895S2C10J1V1;895;CAMPUS COLCHAGUA;6;3;NA;11;INGENIERIA AGRONOMICA;0;0;2;10;SEMESTRES;3932000;NA;1;NA;1;50;1
I895S2C29J1V1;895;CAMPUS COLCHAGUA;6;3;NA;121;INGENIERIA AMBIENTAL;0;0;10;10;SEMESTRES;3932000;NA;1;NA;1;40;1
I895S2C21J1V1;895;CAMPUS COLCHAGUA;6;3;NA;152;MEDICINA VETERINARIA;0;0;2;10;SEMESTRES;4360000;NA;1;NA;1;70;1
I895S1C24J1V1;895;CAMPUS RANCAGUA;6;3;NA;82;INGENIERIA CIVIL;0;0;10;10;SEMESTRES;4582000;NA;1;NA;1;210;1
I895S1C2J1V1;895;CAMPUS RANCAGUA;6;3;NA;49;ENFERMERIA;0;0;9;10;SEMESTRES;3777000;NA;1;NA;1;150;0
I895S1C3J1V1;895;CAMPUS RANCAGUA;6;3;NA;153;MEDICINA;0;0;9;14;SEMESTRES;5713000;NA;1;NA;1;80;0
I895S1C4J1V1;895;CAMPUS RANCAGUA;6;3;NA;387;TERAPIA OCUPACIONAL;0;0;9;10;SEMESTRES;3932000;NA;1;NA;1;70;1
I895S1C17J1V1;895;CAMPUS RANCAGUA;6;3;NA;8;ADMINISTRACION PUBLICA;0;0;5;10;SEMESTRES;3705000;NA;1;NA;1;50;1
I895S1C18J1V1;895;CAMPUS RANCAGUA;6;3;NA;39;DERECHO;0;0;6;10;SEMESTRES;4287000;NA;1;NA;1;90;0
I895S1C19J1V1;895;CAMPUS RANCAGUA;6;3;NA;83;INGENIERIA COMERCIAL;0;0;1;10;SEMESTRES;3826000;NA;1;NA;1;100;1
I895S1C20J1V1;895;CAMPUS RANCAGUA;6;3;NA;201;PSICOLOGIA;0;0;5;10;SEMESTRES;3816000;NA;1;NA;1;40;0
I896S1C4J1V1;896;COYHAIQUE;11;3;NA;49;ENFERMERIA;0;0;9;10;SEMESTRES;2912922;NA;1;NA;1;17;0
I896S1C5J1V1;896;COYHAIQUE;11;3;NA;158;OBSTETRICIA;0;0;9;10;SEMESTRES;2912922;NA;1;NA;1;17;0
I896S1C1J1V1;896;COYHAIQUE;11;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;0;0;10;10;SEMESTRES;3027561;NA;1;NA;1;18;0
I896S1C2J1V1;896;COYHAIQUE;11;3;NA;140;INGENIERIA FORESTAL;0;0;2;10;SEMESTRES;3006160;NA;1;NA;1;10;0
I896S1C3J1V1;896;COYHAIQUE;11;3;NA;11;AGRONOMIA;0;0;2;10;SEMESTRES;3006160;NA;1;NA;1;10;0
I896S1C6J1V1;896;COYHAIQUE;11;3;NA;389;TRABAJO SOCIAL;0;0;5;10;SEMESTRES;2179233;NA;1;NA;1;23;0
I896S1C10J1V1;896;COYHAIQUE;11;3;NA;201;PSICOLOGIA;0;0;5;10;SEMESTRES;2912922;NA;1;NA;1;23;0
I896S1C12J1V1;896;COYHAIQUE;11;3;NA;67;INGENIERIA CIVIL INFORMATICA;0;0;10;10;SEMESTRES;3027561;NA;1;NA;1;18;0
I31S4C41J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;49;ENFERMERIA;1;4;9;10;SEMESTRES;5186000;NA;1;NA;1;75;0
I31S4C46J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;53;FONOAUDIOLOGIA;1;4;9;10;SEMESTRES;5186000;NA;1;NA;1;60;1
I31S4C39J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;149;KINESIOLOGIA;1;4;9;10;SEMESTRES;5186000;NA;1;NA;1;60;0
I31S4C51J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;153;MEDICINA;1;4;9;14;SEMESTRES;8420000;NA;1;NA;1;50;0
I31S4C42J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;157;NUTRICION Y DIETETICA;1;4;9;10;SEMESTRES;5186000;NA;1;NA;1;100;0
I31S4C44J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;158;OBSTETRICIA Y PUERICULTURA;1;4;9;10;SEMESTRES;5186000;NA;1;NA;1;50;0
I31S4C76J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;159;ODONTOLOGIA;1;4;9;12;SEMESTRES;8169000;NA;1;NA;1;50;0
I31S4C233J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;208;QUIMICA Y FARMACIA;1;4;9;10;SEMESTRES;5186000;NA;1;NA;1;90;0
I31S4C47J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;387;TERAPIA OCUPACIONAL;1;4;9;10;SEMESTRES;5186000;NA;1;NA;1;95;0
I31S4C155J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;38;AUDITORIA E INGENIERIA EN CONTROL DE GESTION;1;4;1;9;SEMESTRES;3440000;NA;1;NA;1;50;0
I31S4C1J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;83;INGENIERIA COMERCIAL;1;4;1;10;SEMESTRES;4771000;NA;1;NA;1;100;0
I31S4C2J1V3;31;CAMPUS PROVIDENCIA;13;3;NA;39;DERECHO;1;4;6;10;SEMESTRES;5135000;NA;1;NA;1;110;0
I31S4C101J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;8;ADMINISTRACION PUBLICA;1;4;5;10;SEMESTRES;3839000;NA;1;NA;1;45;0
I31S4C12J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;201;PSICOLOGIA;1;4;5;10;SEMESTRES;5135000;NA;1;NA;1;120;0
I31S4C60J1V2;31;CAMPUS PROVIDENCIA;13;3;NA;205;PUBLICISTA Y COMUNICACION INTEGRAL;1;4;5;9;SEMESTRES;4267000;NA;1;NA;1;65;0
I31S4C71J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;77;INGENIERIA CIVIL INDUSTRIAL;1;4;10;11;SEMESTRES;5135000;NA;1;NA;1;80;0
I31S4C90J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;67;INGENIERIA CIVIL INFORMATICA;1;4;10;11;SEMESTRES;5135000;NA;1;NA;1;105;0
I31S4C254J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;81;INGENIERIA CIVIL QUIMICA;1;4;10;11;SEMESTRES;5135000;NA;1;NA;1;40;1
I31S4C315J1V1;31;CAMPUS PROVIDENCIA;13;3;NA;199;PERIODISMO;1;4;5;10;SEMESTRES;4529000;NA;1;NA;1;45;0
I31S3C41J1V1;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;49;ENFERMERIA;1;4;9;10;SEMESTRES;4720000;NA;1;NA;1;80;0
I31S3C46J1V1;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;53;FONOAUDIOLOGIA;1;4;9;10;SEMESTRES;4720000;NA;1;NA;1;55;1
I31S3C39J1V1;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;149;KINESIOLOGIA;1;4;9;10;SEMESTRES;4720000;NA;1;NA;1;65;0
I31S3C42J1V1;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;157;NUTRICION Y DIETETICA;1;4;9;10;SEMESTRES;4720000;NA;1;NA;1;100;1
I31S3C47J1V1;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;387;TERAPIA OCUPACIONAL;1;4;9;10;SEMESTRES;4720000;NA;1;NA;1;95;0
I31S3C11J1V1;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;97;INGENIERIA EN CONSTRUCCION;1;4;10;10;SEMESTRES;4392000;NA;1;NA;1;50;1
I31S3C1J1V1;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;83;INGENIERIA COMERCIAL;1;4;1;10;SEMESTRES;4518000;NA;1;NA;1;50;1
I31S3C2J1V3;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;39;DERECHO;1;4;6;10;SEMESTRES;4518000;NA;1;NA;1;120;0
I31S3C12J1V1;31;CAMPUS EL LLANO SUBERCASEAUX;13;3;NA;201;PSICOLOGIA;1;4;5;10;SEMESTRES;4518000;NA;1;NA;1;130;0
